# Time-averaged data for fix at1
# TimeStep v_pos
823000 33.9638
823100 33.9643
823200 33.9648
823300 33.9653
823400 33.9658
823500 33.9663
823600 33.9668
823700 33.9673
823800 33.9678
823900 33.9683
824000 33.9688
824100 33.9693
824200 33.9698
824300 33.9703
824400 33.9708
824500 33.9713
824600 33.9718
824700 33.9723
824800 33.9728
824900 33.9733
825000 33.9738
825100 33.9743
825200 33.9748
825300 33.9753
825400 33.9758
825500 33.9763
825600 33.9768
825700 33.9773
825800 33.9778
825900 33.9783
826000 33.9788
826100 33.9793
826200 33.9798
826300 33.9803
826400 33.9808
826500 33.9813
826600 33.9818
826700 33.9823
826800 33.9828
826900 33.9833
827000 33.9838
827100 33.9843
827200 33.9848
827300 33.9853
827400 33.9858
827500 33.9863
827600 33.9868
827700 33.9873
827800 33.9878
827900 33.9883
828000 33.9888
828100 33.9893
828200 33.9898
828300 33.9903
828400 33.9908
828500 33.9913
828600 33.9918
828700 33.9923
828800 33.9928
828900 33.9933
829000 33.9938
829100 33.9943
829200 33.9948
829300 33.9953
829400 33.9958
829500 33.9963
829600 33.9968
829700 33.9973
829800 33.9978
829900 33.9983
830000 33.9988
830100 33.9993
830200 33.9998
830300 34.0003
830400 34.0008
830500 34.0013
830600 34.0018
830700 34.0023
830800 34.0028
830900 34.0033
831000 34.0038
831100 34.0043
831200 34.0048
831300 34.0053
831400 34.0058
831500 34.0063
831600 34.0068
831700 34.0073
831800 34.0078
831900 34.0083
832000 34.0088
832100 34.0093
832200 34.0098
832300 34.0103
832400 34.0108
832500 34.0113
832600 34.0118
832700 34.0123
832800 34.0128
832900 34.0133
833000 34.0138
833100 34.0143
833200 34.0148
833300 34.0153
833400 34.0158
833500 34.0163
833600 34.0168
833700 34.0173
833800 34.0178
833900 34.0183
834000 34.0188
834100 34.0193
834200 34.0198
834300 34.0203
834400 34.0208
834500 34.0213
834600 34.0218
834700 34.0223
834800 34.0228
834900 34.0233
835000 34.0238
835100 34.0243
835200 34.0248
835300 34.0253
835400 34.0258
835500 34.0263
835600 34.0268
835700 34.0273
835800 34.0278
835900 34.0283
836000 34.0288
836100 34.0293
836200 34.0298
836300 34.0303
836400 34.0308
836500 34.0313
836600 34.0318
836700 34.0323
836800 34.0328
836900 34.0333
837000 34.0338
837100 34.0343
837200 34.0348
837300 34.0353
837400 34.0358
837500 34.0363
837600 34.0368
837700 34.0373
837800 34.0378
837900 34.0383
838000 34.0388
838100 34.0393
838200 34.0398
838300 34.0403
838400 34.0408
838500 34.0413
838600 34.0418
838700 34.0423
838800 34.0428
838900 34.0433
839000 34.0438
839100 34.0443
839200 34.0448
839300 34.0453
839400 34.0458
839500 34.0463
839600 34.0468
839700 34.0473
839800 34.0478
839900 34.0483
840000 34.0488
840100 34.0493
840200 34.0498
840300 34.0503
840400 34.0508
840500 34.0513
840600 34.0518
840700 34.0523
840800 34.0528
840900 34.0533
841000 34.0538
841100 34.0543
841200 34.0548
841300 34.0553
841400 34.0558
841500 34.0563
841600 34.0568
841700 34.0573
841800 34.0578
841900 34.0583
842000 34.0588
842100 34.0593
842200 34.0598
842300 34.0603
842400 34.0608
842500 34.0613
842600 34.0618
842700 34.0623
842800 34.0628
842900 34.0633
843000 34.0638
843100 34.0643
843200 34.0648
843300 34.0653
843400 34.0658
843500 34.0663
843600 34.0668
843700 34.0673
843800 34.0678
843900 34.0683
844000 34.0688
844100 34.0693
844200 34.0698
844300 34.0703
844400 34.0708
844500 34.0713
844600 34.0718
844700 34.0723
844800 34.0728
844900 34.0733
845000 34.0738
845100 34.0743
845200 34.0748
845300 34.0753
845400 34.0758
845500 34.0763
845600 34.0768
845700 34.0773
845800 34.0778
845900 34.0783
846000 34.0788
846100 34.0793
846200 34.0798
846300 34.0803
846400 34.0808
846500 34.0813
846600 34.0818
846700 34.0823
846800 34.0828
846900 34.0833
847000 34.0838
847100 34.0843
847200 34.0848
847300 34.0853
847400 34.0858
847500 34.0863
847600 34.0868
847700 34.0873
847800 34.0878
847900 34.0883
848000 34.0888
848100 34.0893
848200 34.0898
848300 34.0903
848400 34.0908
848500 34.0913
848600 34.0918
848700 34.0923
848800 34.0928
848900 34.0933
849000 34.0938
849100 34.0943
849200 34.0948
849300 34.0953
849400 34.0958
849500 34.0963
849600 34.0968
849700 34.0973
849800 34.0978
849900 34.0983
850000 34.0988
850100 34.0993
850200 34.0998
850300 34.1003
850400 34.1008
850500 34.1013
850600 34.1018
850700 34.1023
850800 34.1028
850900 34.1033
851000 34.1038
851100 34.1043
851200 34.1048
851300 34.1053
851400 34.1058
851500 34.1063
851600 34.1068
851700 34.1073
851800 34.1078
851900 34.1083
852000 34.1088
852100 34.1093
852200 34.1098
852300 34.1103
852400 34.1108
852500 34.1113
852600 34.1118
852700 34.1123
852800 34.1128
852900 34.1133
853000 34.1138
853100 34.1143
853200 34.1148
853300 34.1153
853400 34.1158
853500 34.1163
853600 34.1168
853700 34.1173
853800 34.1178
853900 34.1183
854000 34.1188
854100 34.1193
854200 34.1198
854300 34.1203
854400 34.1208
854500 34.1213
854600 34.1218
854700 34.1223
854800 34.1228
854900 34.1233
855000 34.1238
855100 34.1243
855200 34.1248
855300 34.1253
855400 34.1258
855500 34.1263
855600 34.1268
855700 34.1273
855800 34.1278
855900 34.1283
856000 34.1288
856100 34.1293
856200 34.1298
856300 34.1303
856400 34.1308
856500 34.1313
856600 34.1318
856700 34.1323
856800 34.1328
856900 34.1333
857000 34.1338
857100 34.1343
857200 34.1348
857300 34.1353
857400 34.1358
857500 34.1363
857600 34.1368
857700 34.1373
857800 34.1378
857900 34.1383
858000 34.1388
858100 34.1393
858200 34.1398
858300 34.1403
858400 34.1408
858500 34.1413
858600 34.1418
858700 34.1423
858800 34.1428
858900 34.1433
859000 34.1438
859100 34.1443
859200 34.1448
859300 34.1453
859400 34.1458
859500 34.1463
859600 34.1468
859700 34.1473
859800 34.1478
859900 34.1483
860000 34.1488
860100 34.1493
860200 34.1498
860300 34.1503
860400 34.1508
860500 34.1513
860600 34.1518
860700 34.1523
860800 34.1528
860900 34.1533
861000 34.1538
861100 34.1543
861200 34.1548
861300 34.1553
861400 34.1558
861500 34.1563
861600 34.1568
861700 34.1573
861800 34.1578
861900 34.1583
862000 34.1588
862100 34.1593
862200 34.1598
862300 34.1603
862400 34.1608
862500 34.1613
862600 34.1618
862700 34.1623
862800 34.1628
862900 34.1633
863000 34.1638
863100 34.1643
863200 34.1648
863300 34.1653
863400 34.1658
863500 34.1663
863600 34.1668
863700 34.1673
863800 34.1678
863900 34.1683
864000 34.1688
864100 34.1693
864200 34.1698
864300 34.1703
864400 34.1708
864500 34.1713
864600 34.1718
864700 34.1723
864800 34.1728
864900 34.1733
865000 34.1738
865100 34.1743
865200 34.1748
865300 34.1753
865400 34.1758
865500 34.1763
865600 34.1768
865700 34.1773
865800 34.1778
865900 34.1783
866000 34.1788
866100 34.1793
866200 34.1798
866300 34.1803
866400 34.1808
866500 34.1813
866600 34.1818
866700 34.1823
866800 34.1828
866900 34.1833
867000 34.1838
867100 34.1843
867200 34.1848
867300 34.1853
867400 34.1858
867500 34.1863
867600 34.1868
867700 34.1873
867800 34.1878
867900 34.1883
868000 34.1888
868100 34.1893
868200 34.1898
868300 34.1903
868400 34.1908
868500 34.1913
868600 34.1918
868700 34.1923
868800 34.1928
868900 34.1933
869000 34.1938
869100 34.1943
869200 34.1948
869300 34.1953
869400 34.1958
869500 34.1963
869600 34.1968
869700 34.1973
869800 34.1978
869900 34.1983
870000 34.1988
870100 34.1993
870200 34.1998
870300 34.2003
870400 34.2008
870500 34.2013
870600 34.2018
870700 34.2023
870800 34.2028
870900 34.2033
871000 34.2038
871100 34.2043
871200 34.2048
871300 34.2053
871400 34.2058
871500 34.2063
871600 34.2068
871700 34.2073
871800 34.2078
871900 34.2083
872000 34.2088
872100 34.2093
872200 34.2098
872300 34.2103
872400 34.2108
872500 34.2113
872600 34.2118
872700 34.2123
872800 34.2128
872900 34.2133
873000 34.2138
873100 34.2143
873200 34.2148
873300 34.2153
873400 34.2158
873500 34.2163
873600 34.2168
873700 34.2173
873800 34.2178
873900 34.2183
874000 34.2188
874100 34.2193
874200 34.2198
874300 34.2203
874400 34.2208
874500 34.2213
874600 34.2218
874700 34.2223
874800 34.2228
874900 34.2233
875000 34.2238
875100 34.2243
875200 34.2248
875300 34.2253
875400 34.2258
875500 34.2263
875600 34.2268
875700 34.2273
875800 34.2278
875900 34.2283
876000 34.2288
876100 34.2293
876200 34.2298
876300 34.2303
876400 34.2308
876500 34.2313
876600 34.2318
876700 34.2323
876800 34.2328
876900 34.2333
877000 34.2338
877100 34.2343
877200 34.2348
877300 34.2353
877400 34.2358
877500 34.2363
877600 34.2368
877700 34.2373
877800 34.2378
877900 34.2383
878000 34.2388
878100 34.2393
878200 34.2398
878300 34.2403
878400 34.2408
878500 34.2413
878600 34.2418
878700 34.2423
878800 34.2428
878900 34.2433
879000 34.2438
879100 34.2443
879200 34.2448
879300 34.2453
879400 34.2458
879500 34.2463
879600 34.2468
879700 34.2473
879800 34.2478
879900 34.2483
880000 34.2488
880100 34.2493
880200 34.2498
880300 34.2503
880400 34.2508
880500 34.2513
880600 34.2518
880700 34.2523
880800 34.2528
880900 34.2533
881000 34.2538
881100 34.2543
881200 34.2548
881300 34.2553
881400 34.2558
881500 34.2563
881600 34.2568
881700 34.2573
881800 34.2578
881900 34.2583
882000 34.2588
882100 34.2593
882200 34.2598
882300 34.2603
882400 34.2608
882500 34.2613
882600 34.2618
882700 34.2623
882800 34.2628
882900 34.2633
883000 34.2638
883100 34.2643
883200 34.2648
883300 34.2653
883400 34.2658
883500 34.2663
883600 34.2668
883700 34.2673
883800 34.2678
883900 34.2683
884000 34.2688
884100 34.2693
884200 34.2698
884300 34.2703
884400 34.2708
884500 34.2713
884600 34.2718
884700 34.2723
884800 34.2728
884900 34.2733
885000 34.2738
885100 34.2743
885200 34.2748
885300 34.2753
885400 34.2758
885500 34.2763
885600 34.2768
885700 34.2773
885800 34.2778
885900 34.2783
886000 34.2788
886100 34.2793
886200 34.2798
886300 34.2803
886400 34.2808
886500 34.2813
886600 34.2818
886700 34.2823
886800 34.2828
886900 34.2833
887000 34.2838
887100 34.2843
887200 34.2848
887300 34.2853
887400 34.2858
887500 34.2863
887600 34.2868
887700 34.2873
887800 34.2878
887900 34.2883
888000 34.2888
888100 34.2893
888200 34.2898
888300 34.2903
888400 34.2908
888500 34.2913
888600 34.2918
888700 34.2923
888800 34.2928
888900 34.2933
889000 34.2938
889100 34.2943
889200 34.2948
889300 34.2953
889400 34.2958
889500 34.2963
889600 34.2968
889700 34.2973
889800 34.2978
889900 34.2983
890000 34.2988
890100 34.2993
890200 34.2998
890300 34.3003
890400 34.3008
890500 34.3013
890600 34.3018
890700 34.3023
890800 34.3028
890900 34.3033
891000 34.3038
891100 34.3043
891200 34.3048
891300 34.3053
891400 34.3058
891500 34.3063
891600 34.3068
891700 34.3073
891800 34.3078
891900 34.3083
892000 34.3088
892100 34.3093
892200 34.3098
892300 34.3103
892400 34.3108
892500 34.3113
892600 34.3118
892700 34.3123
892800 34.3128
892900 34.3133
893000 34.3138
893100 34.3143
893200 34.3148
893300 34.3153
893400 34.3158
893500 34.3163
893600 34.3168
893700 34.3173
893800 34.3178
893900 34.3183
894000 34.3188
894100 34.3193
894200 34.3198
894300 34.3203
894400 34.3208
894500 34.3213
894600 34.3218
894700 34.3223
894800 34.3228
894900 34.3233
895000 34.3238
895100 34.3243
895200 34.3248
895300 34.3253
895400 34.3258
895500 34.3263
895600 34.3268
895700 34.3273
895800 34.3278
895900 34.3283
896000 34.3288
896100 34.3293
896200 34.3298
896300 34.3303
896400 34.3308
896500 34.3313
896600 34.3318
896700 34.3323
896800 34.3328
896900 34.3333
897000 34.3338
897100 34.3343
897200 34.3348
897300 34.3353
897400 34.3358
897500 34.3363
897600 34.3368
897700 34.3373
897800 34.3378
897900 34.3383
898000 34.3388
898100 34.3393
898200 34.3398
898300 34.3403
898400 34.3408
898500 34.3413
898600 34.3418
898700 34.3423
898800 34.3428
898900 34.3433
899000 34.3438
899100 34.3443
899200 34.3448
899300 34.3453
899400 34.3458
899500 34.3463
899600 34.3468
899700 34.3473
899800 34.3478
899900 34.3483
900000 34.3488
900100 34.3493
900200 34.3498
900300 34.3503
900400 34.3508
900500 34.3513
900600 34.3518
900700 34.3523
900800 34.3528
900900 34.3533
901000 34.3538
901100 34.3543
901200 34.3548
901300 34.3553
901400 34.3558
901500 34.3563
901600 34.3568
901700 34.3573
901800 34.3578
901900 34.3583
902000 34.3588
902100 34.3593
902200 34.3598
902300 34.3603
902400 34.3608
902500 34.3613
902600 34.3618
902700 34.3623
902800 34.3628
902900 34.3633
903000 34.3638
903100 34.3643
903200 34.3648
903300 34.3653
903400 34.3658
903500 34.3663
903600 34.3668
903700 34.3673
903800 34.3678
903900 34.3683
904000 34.3688
904100 34.3693
904200 34.3698
904300 34.3703
904400 34.3708
904500 34.3713
904600 34.3718
904700 34.3723
904800 34.3728
904900 34.3733
905000 34.3738
905100 34.3743
905200 34.3748
905300 34.3753
905400 34.3758
905500 34.3763
905600 34.3768
905700 34.3773
905800 34.3778
905900 34.3783
906000 34.3788
906100 34.3793
906200 34.3798
906300 34.3803
906400 34.3808
906500 34.3813
906600 34.3818
906700 34.3823
906800 34.3828
906900 34.3833
907000 34.3838
907100 34.3843
907200 34.3848
907300 34.3853
907400 34.3858
907500 34.3863
907600 34.3868
907700 34.3873
907800 34.3878
907900 34.3883
908000 34.3888
908100 34.3893
908200 34.3898
908300 34.3903
908400 34.3908
908500 34.3913
908600 34.3918
908700 34.3923
908800 34.3928
908900 34.3933
909000 34.3938
909100 34.3943
909200 34.3948
909300 34.3953
909400 34.3958
909500 34.3963
909600 34.3968
909700 34.3973
909800 34.3978
909900 34.3983
910000 34.3988
910100 34.3993
910200 34.3998
910300 34.4003
910400 34.4008
910500 34.4013
910600 34.4018
910700 34.4023
910800 34.4028
910900 34.4033
911000 34.4038
911100 34.4043
911200 34.4048
911300 34.4053
911400 34.4058
911500 34.4063
911600 34.4068
911700 34.4073
911800 34.4078
911900 34.4083
912000 34.4088
912100 34.4093
912200 34.4098
912300 34.4103
912400 34.4108
912500 34.4113
912600 34.4118
912700 34.4123
912800 34.4128
912900 34.4133
913000 34.4138
913100 34.4143
913200 34.4148
913300 34.4153
913400 34.4158
913500 34.4163
913600 34.4168
913700 34.4173
913800 34.4178
913900 34.4183
914000 34.4188
914100 34.4193
914200 34.4198
914300 34.4203
914400 34.4208
914500 34.4213
914600 34.4218
914700 34.4223
914800 34.4228
914900 34.4233
915000 34.4238
915100 34.4243
915200 34.4248
915300 34.4253
915400 34.4258
915500 34.4263
915600 34.4268
915700 34.4273
915800 34.4278
915900 34.4283
916000 34.4288
916100 34.4293
916200 34.4298
916300 34.4303
916400 34.4308
916500 34.4313
916600 34.4318
916700 34.4323
916800 34.4328
916900 34.4333
917000 34.4338
917100 34.4343
917200 34.4348
917300 34.4353
917400 34.4358
917500 34.4363
917600 34.4368
917700 34.4373
917800 34.4378
917900 34.4383
918000 34.4388
918100 34.4393
918200 34.4398
918300 34.4403
918400 34.4408
918500 34.4413
918600 34.4418
918700 34.4423
918800 34.4428
918900 34.4433
919000 34.4438
919100 34.4443
919200 34.4448
919300 34.4453
919400 34.4458
919500 34.4463
919600 34.4468
919700 34.4473
919800 34.4478
919900 34.4483
920000 34.4488
920100 34.4493
920200 34.4498
920300 34.4503
920400 34.4508
920500 34.4513
920600 34.4518
920700 34.4523
920800 34.4528
920900 34.4533
921000 34.4538
921100 34.4543
921200 34.4548
921300 34.4553
921400 34.4558
921500 34.4563
921600 34.4568
921700 34.4573
921800 34.4578
921900 34.4583
922000 34.4588
922100 34.4593
922200 34.4598
922300 34.4603
922400 34.4608
922500 34.4613
922600 34.4618
922700 34.4623
922800 34.4628
922900 34.4633
923000 34.4638
923100 34.4643
923200 34.4648
923300 34.4653
923400 34.4658
923500 34.4663
923600 34.4668
923700 34.4673
923800 34.4678
923900 34.4683
924000 34.4688
924100 34.4693
924200 34.4698
924300 34.4703
924400 34.4708
924500 34.4713
924600 34.4718
924700 34.4723
924800 34.4728
924900 34.4733
925000 34.4738
925100 34.4743
925200 34.4748
925300 34.4753
925400 34.4758
925500 34.4763
925600 34.4768
925700 34.4773
925800 34.4778
925900 34.4783
926000 34.4788
926100 34.4793
926200 34.4798
926300 34.4803
926400 34.4808
926500 34.4813
926600 34.4818
926700 34.4823
926800 34.4828
926900 34.4833
927000 34.4838
927100 34.4843
927200 34.4848
927300 34.4853
927400 34.4858
927500 34.4863
927600 34.4868
927700 34.4873
927800 34.4878
927900 34.4883
928000 34.4888
928100 34.4893
928200 34.4898
928300 34.4903
928400 34.4908
928500 34.4913
928600 34.4918
928700 34.4923
928800 34.4928
928900 34.4933
929000 34.4938
929100 34.4943
929200 34.4948
929300 34.4953
929400 34.4958
929500 34.4963
929600 34.4968
929700 34.4973
929800 34.4978
929900 34.4983
930000 34.4988
930100 34.4993
930200 34.4998
930300 34.5003
930400 34.5008
930500 34.5013
930600 34.5018
930700 34.5023
930800 34.5028
930900 34.5033
931000 34.5038
931100 34.5043
931200 34.5048
931300 34.5053
931400 34.5058
931500 34.5063
931600 34.5068
931700 34.5073
931800 34.5078
931900 34.5083
932000 34.5088
932100 34.5093
932200 34.5098
932300 34.5103
932400 34.5108
932500 34.5113
932600 34.5118
932700 34.5123
932800 34.5128
932900 34.5133
933000 34.5138
933100 34.5143
933200 34.5148
933300 34.5153
933400 34.5158
933500 34.5163
933600 34.5168
933700 34.5173
933800 34.5178
933900 34.5183
934000 34.5188
934100 34.5193
934200 34.5198
934300 34.5203
934400 34.5208
934500 34.5213
934600 34.5218
934700 34.5223
934800 34.5228
934900 34.5233
935000 34.5238
935100 34.5243
935200 34.5248
935300 34.5253
935400 34.5258
935500 34.5263
935600 34.5268
935700 34.5273
935800 34.5278
935900 34.5283
936000 34.5288
936100 34.5293
936200 34.5298
936300 34.5303
936400 34.5308
936500 34.5313
936600 34.5318
936700 34.5323
936800 34.5328
936900 34.5333
937000 34.5338
937100 34.5343
937200 34.5348
937300 34.5353
937400 34.5358
937500 34.5363
937600 34.5368
937700 34.5373
937800 34.5378
937900 34.5383
938000 34.5388
938100 34.5393
938200 34.5398
938300 34.5403
938400 34.5408
938500 34.5413
938600 34.5418
938700 34.5423
938800 34.5428
938900 34.5433
939000 34.5438
939100 34.5443
939200 34.5448
939300 34.5453
939400 34.5458
939500 34.5463
939600 34.5468
939700 34.5473
939800 34.5478
939900 34.5483
940000 34.5488
940100 34.5493
940200 34.5498
940300 34.5503
940400 34.5508
940500 34.5513
940600 34.5518
940700 34.5523
940800 34.5528
940900 34.5533
941000 34.5538
941100 34.5543
941200 34.5548
941300 34.5553
941400 34.5558
941500 34.5563
941600 34.5568
941700 34.5573
941800 34.5578
941900 34.5583
942000 34.5588
942100 34.5593
942200 34.5598
942300 34.5603
942400 34.5608
942500 34.5613
942600 34.5618
942700 34.5623
942800 34.5628
942900 34.5633
943000 34.5638
943100 34.5643
943200 34.5648
943300 34.5653
943400 34.5658
943500 34.5663
943600 34.5668
943700 34.5673
943800 34.5678
943900 34.5683
944000 34.5688
944100 34.5693
944200 34.5698
944300 34.5703
944400 34.5708
944500 34.5713
944600 34.5718
944700 34.5723
944800 34.5728
944900 34.5733
945000 34.5738
945100 34.5743
945200 34.5748
945300 34.5753
945400 34.5758
945500 34.5763
945600 34.5768
945700 34.5773
945800 34.5778
945900 34.5783
946000 34.5788
946100 34.5793
946200 34.5798
946300 34.5803
946400 34.5808
946500 34.5813
946600 34.5818
946700 34.5823
946800 34.5828
946900 34.5833
947000 34.5838
947100 34.5843
947200 34.5848
947300 34.5853
947400 34.5858
947500 34.5863
947600 34.5868
947700 34.5873
947800 34.5878
947900 34.5883
948000 34.5888
948100 34.5893
948200 34.5898
948300 34.5903
948400 34.5908
948500 34.5913
948600 34.5918
948700 34.5923
948800 34.5928
948900 34.5933
949000 34.5938
949100 34.5943
949200 34.5948
949300 34.5953
949400 34.5958
949500 34.5963
949600 34.5968
949700 34.5973
949800 34.5978
949900 34.5983
950000 34.5988
950100 34.5993
950200 34.5998
950300 34.6003
950400 34.6008
950500 34.6013
950600 34.6018
950700 34.6023
950800 34.6028
950900 34.6033
951000 34.6038
951100 34.6043
951200 34.6048
951300 34.6053
951400 34.6058
951500 34.6063
951600 34.6068
951700 34.6073
951800 34.6078
951900 34.6083
952000 34.6088
952100 34.6093
952200 34.6098
952300 34.6103
952400 34.6108
952500 34.6113
952600 34.6118
952700 34.6123
952800 34.6128
952900 34.6133
953000 34.6138
953100 34.6143
953200 34.6148
953300 34.6153
953400 34.6158
953500 34.6163
953600 34.6168
953700 34.6173
953800 34.6178
953900 34.6183
954000 34.6188
954100 34.6193
954200 34.6198
954300 34.6203
954400 34.6208
954500 34.6213
954600 34.6218
954700 34.6223
954800 34.6228
954900 34.6233
955000 34.6238
955100 34.6243
955200 34.6248
955300 34.6253
955400 34.6258
955500 34.6263
955600 34.6268
955700 34.6273
955800 34.6278
955900 34.6283
956000 34.6288
956100 34.6293
956200 34.6298
956300 34.6303
956400 34.6308
956500 34.6313
956600 34.6318
956700 34.6323
956800 34.6328
956900 34.6333
957000 34.6338
957100 34.6343
957200 34.6348
957300 34.6353
957400 34.6358
957500 34.6363
957600 34.6368
957700 34.6373
957800 34.6378
957900 34.6383
958000 34.6388
958100 34.6393
958200 34.6398
958300 34.6403
958400 34.6408
958500 34.6413
958600 34.6418
958700 34.6423
958800 34.6428
958900 34.6433
959000 34.6438
959100 34.6443
959200 34.6448
959300 34.6453
959400 34.6458
959500 34.6463
959600 34.6468
959700 34.6473
959800 34.6478
959900 34.6483
960000 34.6488
960100 34.6493
960200 34.6498
960300 34.6503
960400 34.6508
960500 34.6513
960600 34.6518
960700 34.6523
960800 34.6528
960900 34.6533
961000 34.6538
961100 34.6543
961200 34.6548
961300 34.6553
961400 34.6558
961500 34.6563
961600 34.6568
961700 34.6573
961800 34.6578
961900 34.6583
962000 34.6588
962100 34.6593
962200 34.6598
962300 34.6603
962400 34.6608
962500 34.6613
962600 34.6618
962700 34.6623
962800 34.6628
962900 34.6633
963000 34.6638
963100 34.6643
963200 34.6648
963300 34.6653
963400 34.6658
963500 34.6663
963600 34.6668
963700 34.6673
963800 34.6678
963900 34.6683
964000 34.6688
964100 34.6693
964200 34.6698
964300 34.6703
964400 34.6708
964500 34.6713
964600 34.6718
964700 34.6723
964800 34.6728
964900 34.6733
965000 34.6738
965100 34.6743
965200 34.6748
965300 34.6753
965400 34.6758
965500 34.6763
965600 34.6768
965700 34.6773
965800 34.6778
965900 34.6783
966000 34.6788
966100 34.6793
966200 34.6798
966300 34.6803
966400 34.6808
966500 34.6813
966600 34.6818
966700 34.6823
966800 34.6828
966900 34.6833
967000 34.6838
967100 34.6843
967200 34.6848
967300 34.6853
967400 34.6858
967500 34.6863
967600 34.6868
967700 34.6873
967800 34.6878
967900 34.6883
968000 34.6888
968100 34.6893
968200 34.6898
968300 34.6903
968400 34.6908
968500 34.6913
968600 34.6918
968700 34.6923
968800 34.6928
968900 34.6933
969000 34.6938
969100 34.6943
969200 34.6948
969300 34.6953
969400 34.6958
969500 34.6963
969600 34.6968
969700 34.6973
969800 34.6978
969900 34.6983
970000 34.6988
970100 34.6993
970200 34.6998
970300 34.7003
970400 34.7008
970500 34.7013
970600 34.7018
970700 34.7023
970800 34.7028
970900 34.7033
971000 34.7038
971100 34.7043
971200 34.7048
971300 34.7053
971400 34.7058
971500 34.7063
971600 34.7068
971700 34.7073
971800 34.7078
971900 34.7083
972000 34.7088
972100 34.7093
972200 34.7098
972300 34.7103
972400 34.7108
972500 34.7113
972600 34.7118
972700 34.7123
972800 34.7128
972900 34.7133
973000 34.7138
973100 34.7143
973200 34.7148
973300 34.7153
973400 34.7158
973500 34.7163
973600 34.7168
973700 34.7173
973800 34.7178
973900 34.7183
974000 34.7188
974100 34.7193
974200 34.7198
974300 34.7203
974400 34.7208
974500 34.7213
974600 34.7218
974700 34.7223
974800 34.7228
974900 34.7233
975000 34.7238
975100 34.7243
975200 34.7248
975300 34.7253
975400 34.7258
975500 34.7263
975600 34.7268
975700 34.7273
975800 34.7278
975900 34.7283
976000 34.7288
976100 34.7293
976200 34.7298
976300 34.7303
976400 34.7308
976500 34.7313
976600 34.7318
976700 34.7323
976800 34.7328
976900 34.7333
977000 34.7338
977100 34.7343
977200 34.7348
977300 34.7353
977400 34.7358
977500 34.7363
977600 34.7368
977700 34.7373
977800 34.7378
977900 34.7383
978000 34.7388
978100 34.7393
978200 34.7398
978300 34.7403
978400 34.7408
978500 34.7413
978600 34.7418
978700 34.7423
978800 34.7428
978900 34.7433
979000 34.7438
979100 34.7443
979200 34.7448
979300 34.7453
979400 34.7458
979500 34.7463
979600 34.7468
979700 34.7473
979800 34.7478
979900 34.7483
980000 34.7488
980100 34.7493
980200 34.7498
980300 34.7503
980400 34.7508
980500 34.7513
980600 34.7518
980700 34.7523
980800 34.7528
980900 34.7533
981000 34.7538
981100 34.7543
981200 34.7548
981300 34.7553
981400 34.7558
981500 34.7563
981600 34.7568
981700 34.7573
981800 34.7578
981900 34.7583
982000 34.7588
982100 34.7593
982200 34.7598
982300 34.7603
982400 34.7608
982500 34.7613
982600 34.7618
982700 34.7623
982800 34.7628
982900 34.7633
983000 34.7638
983100 34.7643
983200 34.7648
983300 34.7653
983400 34.7658
983500 34.7663
983600 34.7668
983700 34.7673
983800 34.7678
983900 34.7683
984000 34.7688
984100 34.7693
984200 34.7698
984300 34.7703
984400 34.7708
984500 34.7713
984600 34.7718
984700 34.7723
984800 34.7728
984900 34.7733
985000 34.7738
985100 34.7743
985200 34.7748
985300 34.7753
985400 34.7758
985500 34.7763
985600 34.7768
985700 34.7773
985800 34.7778
985900 34.7783
986000 34.7788
986100 34.7793
986200 34.7798
986300 34.7803
986400 34.7808
986500 34.7813
986600 34.7818
986700 34.7823
986800 34.7828
986900 34.7833
987000 34.7838
987100 34.7843
987200 34.7848
987300 34.7853
987400 34.7858
987500 34.7863
987600 34.7868
987700 34.7873
987800 34.7878
987900 34.7883
988000 34.7888
988100 34.7893
988200 34.7898
988300 34.7903
988400 34.7908
988500 34.7913
988600 34.7918
988700 34.7923
988800 34.7928
988900 34.7933
989000 34.7938
989100 34.7943
989200 34.7948
989300 34.7953
989400 34.7958
989500 34.7963
989600 34.7968
989700 34.7973
989800 34.7978
989900 34.7983
990000 34.7988
990100 34.7993
990200 34.7998
990300 34.8003
990400 34.8008
990500 34.8013
990600 34.8018
990700 34.8023
990800 34.8028
990900 34.8033
991000 34.8038
991100 34.8043
991200 34.8048
991300 34.8053
991400 34.8058
991500 34.8063
991600 34.8068
991700 34.8073
991800 34.8078
991900 34.8083
992000 34.8088
992100 34.8093
992200 34.8098
992300 34.8103
992400 34.8108
992500 34.8113
992600 34.8118
992700 34.8123
992800 34.8128
992900 34.8133
993000 34.8138
993100 34.8143
993200 34.8148
993300 34.8153
993400 34.8158
993500 34.8163
993600 34.8168
993700 34.8173
993800 34.8178
993900 34.8183
994000 34.8188
994100 34.8193
994200 34.8198
994300 34.8203
994400 34.8208
994500 34.8213
994600 34.8218
994700 34.8223
994800 34.8228
994900 34.8233
995000 34.8238
995100 34.8243
995200 34.8248
995300 34.8253
995400 34.8258
995500 34.8263
995600 34.8268
995700 34.8273
995800 34.8278
995900 34.8283
996000 34.8288
996100 34.8293
996200 34.8298
996300 34.8303
996400 34.8308
996500 34.8313
996600 34.8318
996700 34.8323
996800 34.8328
996900 34.8333
997000 34.8338
997100 34.8343
997200 34.8348
997300 34.8353
997400 34.8358
997500 34.8363
